time,AirTemp,ShortWave,LongWave,RelHum,WindSpeed,Rain,Snow
2015-07-13 21:00:00,27.93,706.59,390.22,70.36,0,0,0
2015-07-13 22:00:00,27.79,432.25,387.16,71.89,0,0,0
2015-07-13 23:00:00,26.06,112.95,407.57,85.51,0,0,0
2015-07-14 00:00:00,24.95,33.76,407.44,90.39,1,0,0
2015-07-14 01:00:00,20.3,2.91,404.45,92.47,1,0,0
2015-07-14 02:00:00,19.51,0,383.5,97.56,1,0,0
2015-07-14 03:00:00,19.98,0,389.58,94.16,1,0,0
2015-07-14 04:00:00,19.45,0,399.63,98.44,1,0,0
2015-07-14 05:00:00,19.49,0,394.06,98.12,1,0,0
2015-07-14 06:00:00,19.53,0,389.46,92.26,1,0,0
2015-07-14 07:00:00,19.46,0,379.55,91.41,1,0,0
2015-07-14 08:00:00,18.84,0,379.29,94.71,1,0,0
2015-07-14 09:00:00,19.81,0.16,392.64,86.11,1,0,0
2015-07-14 10:00:00,20.4,0.23,397.87,82.36,1,0,0
2015-07-14 11:00:00,20.26,6.56,402.36,83.94,1,0,0
2015-07-14 12:00:00,20.38,70.2,393.48,83.18,1,0,0
2015-07-14 13:00:00,20.57,178.75,380.66,84.66,1,0,0
2015-07-14 14:00:00,21.78,344.18,381.59,79.01,1,0,0
2015-07-14 15:00:00,22.75,378.62,385.68,77.25,1,0,0
2015-07-14 16:00:00,22.74,438.2,380.86,77.02,1,0,0
2015-07-14 17:00:00,24.33,873.26,368.6,72.24,1,0,0
2015-07-14 18:00:00,26.24,962.74,372.39,65.6,1,0,0
2015-07-14 19:00:00,28.17,957.35,379.32,58.39,1,0,0
2015-07-14 20:00:00,29.06,674.41,401.67,56.54,1,0,0
2015-07-14 21:00:00,29.17,627.51,410.99,61.19,1,0,0
2015-07-14 22:00:00,29.5,531.2,394.69,59.17,1,0,0
2015-07-14 23:00:00,28.63,302.73,391.71,62.18,1,0,0
2015-07-15 00:00:00,26.66,48.65,399.42,72.24,0,0,0
2015-07-15 01:00:00,24.79,1.75,429.91,79.75,0,0,0
2015-07-15 02:00:00,20.92,0,402.75,81.88,0,0,0
2015-07-15 03:00:00,21.8,0,397.86,72.32,0,0,0
2015-07-15 04:00:00,21.58,0,372.7,68.87,0,0,0
2015-07-15 05:00:00,21.27,0,366.06,73.01,0,0,0
2015-07-15 06:00:00,20.49,0,360.16,80.84,0,0,0
2015-07-15 07:00:00,21.83,0,362.36,72.68,0,0,0
2015-07-15 08:00:00,20.87,0,362.4,79.36,0,0,0
2015-07-15 09:00:00,21.03,0,362.36,78.24,0,0,0
2015-07-15 10:00:00,21.23,0,384.59,77.23,0,0,0
2015-07-15 11:00:00,20.98,3.37,409.33,79.27,0,0,0
2015-07-15 12:00:00,20.91,18.57,410.13,81.78,0,0,0
2015-07-15 13:00:00,21.2,63.63,410.8,81.34,0,0,0
2015-07-15 14:00:00,22.51,319.96,406.84,72.18,0,0,0
2015-07-15 15:00:00,22.94,297.5,408.2,71.69,0,0,0
2015-07-15 16:00:00,23.52,387.22,407.84,71.34,0,0,0
2015-07-15 17:00:00,24.66,933,382.2,66.08,0,0,0
2015-07-15 18:00:00,25.55,893.08,388.1,62.58,0,0,0
2015-07-15 19:00:00,26.01,859.4,400.24,61.4,0,0,0
2015-07-15 20:00:00,25.72,367.75,418.03,63.86,0,0,0
2015-07-15 21:00:00,25.89,469.8,409.8,64.18,0,0,0
2015-07-15 22:00:00,24.75,132.96,414.75,71.86,0,0,0
2015-07-15 23:00:00,24.23,151.63,382.38,72.59,0,0,0
2015-07-16 00:00:00,24.21,37.03,378.03,72.18,0,0,0
2015-07-16 01:00:00,23.85,7.05,377.62,73.68,0,0,0
2015-07-16 02:00:00,23.46,0,406.96,74.96,0,0,0
2015-07-16 03:00:00,23.27,0,406.82,74.55,0,0,0
2015-07-16 04:00:00,22.92,0,411.57,75.97,0,0,0
2015-07-16 05:00:00,22.67,0,407.17,77.68,0,0,0
2015-07-16 06:00:00,22.07,0,391.72,81.52,0,0,0
2015-07-16 07:00:00,21.03,0,368.01,86.23,0,0,0
2015-07-16 08:00:00,20.34,0,369.52,88.34,0,0,0
2015-07-16 09:00:00,20.56,0,375.72,85.98,0,0,0
2015-07-16 10:00:00,21.07,0,391.19,82.19,0,0,0
2015-07-16 11:00:00,21.15,3.74,412.25,82.61,0,0,0
2015-07-16 12:00:00,20.97,54.78,407.48,83.89,0,0,0
2015-07-16 13:00:00,21.21,216.59,391.64,78.66,0,0,0
2015-07-16 14:00:00,21.79,234.76,373.57,75.96,0,0,0
2015-07-16 15:00:00,21.76,309.81,395.33,83.74,0,0,0
2015-07-16 16:00:00,22.36,556.78,396.97,80.91,0,0,0
2015-07-16 17:00:00,23.95,553.77,396.4,72.62,0,0,0
2015-07-16 18:00:00,24.79,853.45,388.59,69.72,0,0,0
2015-07-16 19:00:00,25.8,976.64,383.95,67.6,0,0,0
2015-07-16 20:00:00,25.76,610.94,386.98,68.29,0,0,0
2015-07-16 21:00:00,25.61,760.07,374.26,71.63,0,0,0
2015-07-16 22:00:00,25.44,533.65,370.23,71.27,0,0,0
2015-07-16 23:00:00,25.04,326.85,382.74,73.06,0,0,0
2015-07-17 00:00:00,23.79,56.83,374.77,78.7,0,0,0
2015-07-17 01:00:00,22.94,8.56,373.32,76.23,0,0,0
2015-07-17 02:00:00,22.19,0,369.74,76.04,0,0,0
2015-07-17 03:00:00,21.76,0,368.4,73.52,0,0,0
2015-07-17 04:00:00,21.73,0,402.9,66.81,0,0,0
2015-07-17 05:00:00,21.62,0,399.75,61.64,0,0,0
2015-07-17 06:00:00,20.87,0,374.11,69.79,0,0,0
2015-07-17 07:00:00,20.52,0,400.13,73.89,0,0,0
2015-07-17 08:00:00,19.68,0,362.46,81.8,0,0,0
2015-07-17 09:00:00,19.33,0,383.06,88.93,0,0,0
2015-07-17 10:00:00,19.64,0,386.88,88.99,0,0,0
2015-07-17 11:00:00,19.77,7.78,401.38,88.41,0,0,0
2015-07-17 12:00:00,19.91,35.06,407.78,88.9,0,0,0
2015-07-17 13:00:00,20.2,152.58,398.41,88.53,0,0,0
2015-07-17 14:00:00,21.12,313.5,376.6,86.67,0,0,0
2015-07-17 15:00:00,22.01,454.4,392.33,84.52,0,0,0
2015-07-17 16:00:00,22.83,547.11,398.29,82.2,0,0,0
2015-07-17 17:00:00,23.61,516.54,405.23,80.71,0,0,0
2015-07-17 18:00:00,24.72,660.65,404.9,77.99,0,0,0
2015-07-17 19:00:00,25.3,651.36,403.32,77.08,0,0,0
